0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
-0.8103589965097785,-0.6365430945581054,0.0,-0.24586094668233674,-0.4823291141675545,-0.6724276264848655,0.3126697338621105,1.1466701345856052,0.048253402163594625,-0.695892054634258,-0.6936228754929276,1.2200376135803241,-0.5156678859134256,0.4155059846518677,-0.02413114083331706,1.0789876475919722,-0.4047553249339685,-0.5961505580090741,1.4475129331393402,2.273121649126709,0.0969964795780284,-0.9600593556209386,-1.3544446755788866,2.109014902682568,-1.2977141666012213,-1.225335212809747,0.8365819028831863,2.096531904776183,-0.5159207456133977,-0.12247491482470917,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.268204176392279,-0.6365430945581054,0.0,-0.24586094668233674,-0.4823291141675545,-0.6724276264848655,0.4676797290395221,0.6821550375721731,-1.0577442318063248,0.045320701037105074,-0.552593004424962,-0.09514123263830966,-1.3920463146144655,0.30605434791646674,-0.4751444758969292,0.43242398680702615,-0.04450995462692563,1.3177108370627404,0.45105800156885695,-0.424740320317651,0.13776008629724287,0.20022310081589442,0.47272040043552305,-0.4897004506433033,-0.13368137296694454,0.6710103415025025,0.8776754478874755,-0.19459928363071383,-0.0019152660914342832,0.023532298044922184,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.064013377624865,1.3153138636937753,0.0,-0.24586094668233674,-0.4823291141675545,0.07684887159827036,0.2609997354696476,-0.18353218868013196,-0.11158213099545694,-0.011695664783768999,0.27595748809933623,-0.3917612520091476,-0.6415011291703727,-0.0765612887166348,-0.18649594145621717,-0.4296608942395687,0.29807632890035995,0.4812825236609844,0.3744076222172905,-0.9822984606694855,-0.9302464097461779,0.14220897799405277,1.3984840389494906,-0.07563641099328341,-0.13497474273764906,1.8779259950752507,0.1854072666613674,-0.7673820807324381,-0.0348318731544178,0.5971320628899025,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8103589965097785,-0.3925609747766203,0.0,-0.24586094668233674,1.8328506338367068,2.4317178655738405,0.10598974029223598,-0.2046465112716516,1.0811604154426917,0.36841344068872484,-0.02373098792009076,-0.5149443592272026,0.36182411131201225,0.8468012444222439,-0.8299416328136374,-1.1839851651553392,1.5324464948053753,-0.12831777254707502,-2.844908310548858,-1.8815857838176053,2.294154881743692,4.365637119424125,0.9234211191857441,-2.0918810816771494,2.7751072413480427,2.4879970583195576,-1.5089112042847255,-1.3401648778341622,0.1753280027092425,4.60190133017122,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
1.2722769747509366,3.511152941727141,0.0,-0.24586094668233674,-0.4823291141675545,1.5754018677645423,0.20932973707717323,-0.7536188986511622,-0.6256260567331102,-0.4678265913507616,0.7871907707207118,0.44110363709202793,-1.1414933966249687,-3.3427469583220573,-0.43004314239056846,0.5401845969378505,-0.25641899598400963,0.311161510765712,-1.4652014822205088,-0.9103554748176358,-0.12312699670573012,0.7223502062124693,0.38745269688818396,-0.4039521140739895,3.9391400349823193,-0.44497331077366875,-1.0189497061566584,-0.7673820807324381,0.10949478858327638,-0.5187802068994228,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
1.064013377624865,3.267170821945656,0.0,-0.24586094668233674,-0.4823291141675545,-0.24426962758021645,0.5710197258244594,-0.14130354349709268,0.04745020852962956,0.235375253773352,-0.3763056655900049,0.35224020153671465,-0.13928172466698166,-0.3143783011133843,-0.1323743412485838,0.001381546283728704,0.11971955242481451,-0.2842620343677414,0.22110686351414055,-0.2808543486139518,0.021583807147481485,-0.3799181274025221,-0.0023425193282234423,1.3782227730017493,-0.7169911395547874,0.21965695324858428,0.1696020570443327,0.9509663105727346,-0.2677801692924499,-0.24762395442725033,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.3350907876836148,0.5833675043493202,0.0,-0.24586094668233674,-0.4823291141675545,-0.458348627032541,-0.8757402291646622,0.048725359826584054,-0.6424931230463768,-0.41081022552988755,-0.09424592345407358,-1.0076767880994213,-0.6403875606459751,-0.16244826711806848,-0.04517842980295238,0.001381546283728704,-0.7508734258172061,-0.8088018241281646,-1.0819495854626424,0.834261932089717,0.48628892374652716,-1.0296763030071485,-0.294688931490529,-0.7971584502341766,-0.13368137296694454,-0.7095027690909834,-0.3077152733901082,0.3781835134710104,-0.7387408549628205,-0.8420818925393209,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9598815790618292,0.33938538456783507,0.0,-0.24586094668233674,-0.4823291141675545,-0.03019062812789191,0.8293697177867968,0.2598685857417804,-0.01519889491964702,-0.6578811440870085,0.25832875421584056,0.19841453033406936,-0.2651149679239288,0.6840190651415484,1.160530552600438,-0.7529427246320418,-0.30939625632328077,-0.9647460859488309,-0.23879541259530926,-0.5866120384843126,-0.14758516073725886,0.3394569955883144,0.3509093953678958,-0.5321883651596303,0.44704165407948937,-0.09281846938874365,0.9598625378960552,-0.19459928363071383,-1.0603107855011915,1.3584553871386946,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5433543848096863,0.5833675043493202,0.0,4.266410545369961,-0.4823291141675545,0.6120463702290817,1.1393897081416084,0.9988698764449677,-0.16619929810508258,-0.9429629731913789,-0.25290452840553496,1.325448033687316,-0.6415011291703727,0.4483724818018748,1.1845845971371634,1.6177906982460941,-0.8356370423600398,-0.7520948198297405,0.06780610481099063,-0.5866120384843126,0.8613141055633009,-0.31030118001631213,0.6188936065166758,-0.23709048615532505,-0.13497474273764906,0.7321827787383814,-0.4151906987859424,0.3781835134710104,-1.15906060669014,0.08610681784619277,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7516179819357578,-0.14857885499513518,0.0,-0.24586094668233674,2.411645570837772,2.4317178655738405,0.7776997193943339,0.2598685857417804,0.3526637894363611,-0.39180477025626287,-0.3057907300560221,1.525850402146539,0.11127119332251512,-1.1589852656097932,1.1725575748688006,0.2169027665453774,-0.4577325852732396,0.12686374679583357,1.0642610363814566,0.6903759603860178,-1.5050132644871028,-0.42632942565999543,-0.7819329517610383,1.2082711149364425,-0.7169911395547874,0.5519720852597109,1.4245357006368677,0.9509663105727346,0.33991103802415645,0.5241284564550869,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
